Date,Quantity ,Monetary,Amount,Index,Updown
2021/11/16,8855573631 ,382000000000 ,2881738 ,17693.13 ,58.66 
2021/11/17,9046216805 ,401000000000 ,2928759 ,17764.04 ,70.91 
2021/11/18,9921581700 ,401000000000 ,3010462 ,17841.37 ,77.33 
2021/11/19,9158530889 ,403000000000 ,2975383 ,17818.31 ,-23.06 
2021/11/22,7432543242 ,319000000000 ,2448946 ,17803.54 ,-14.77 
2021/11/23,7497815140 ,317000000000 ,2594493 ,17666.12 ,-137.42 
2021/11/24,7355021373 ,296000000000 ,2347250 ,17642.52 ,-23.60 
2021/11/25,7075203746 ,305000000000 ,2291698 ,17654.19 ,11.67 
2021/11/26,8639089532 ,358000000000 ,2911395 ,17369.39 ,-284.80 
2021/11/29,7721871866 ,321000000000 ,2421358 ,17328.09 ,-41.30 
2021/11/30,9057571836 ,451000000000 ,2513602 ,17427.76 ,99.67 
2021/12/1,7020888193 ,302000000000 ,2203428 ,17585.99 ,158.23 
2021/12/2,8097881183 ,391000000000 ,2694900 ,17724.88 ,138.89 
2021/12/3,7026605058 ,332000000000 ,2264016 ,17697.14 ,-27.74 
2021/12/6,6532709180 ,301000000000 ,2260755 ,17688.21 ,-8.93 
2021/12/7,8315524042 ,380000000000 ,2731356 ,17796.92 ,108.71 
2021/12/8,8204584864 ,372000000000 ,2668443 ,17832.42 ,35.50 
2021/12/9,7970542774 ,325000000000 ,2587126 ,17914.12 ,81.70 
2021/12/10,6928227434 ,288000000000 ,2305265 ,17826.26 ,-87.86 
2021/12/13,7383940666 ,289000000000 ,2438125 ,17767.60 ,-58.66 
2021/12/14,7685082538 ,308000000000 ,2626318 ,17599.37 ,-168.23 
2021/12/15,5816281415 ,251000000000 ,1992146 ,17660.10 ,60.73 
2021/12/16,7088215584 ,315000000000 ,2252620 ,17785.74 ,125.64 
2021/12/17,7822461683 ,357000000000 ,2440074 ,17812.59 ,26.85 
2021/12/20,6240711599 ,264000000000 ,2100556 ,17669.11 ,-143.48 
2021/12/21,6142255023 ,263000000000 ,1921073 ,17789.27 ,120.16 
2021/12/22,6019281624 ,254000000000 ,1950685 ,17826.83 ,37.56 
2021/12/23,6360759478 ,279000000000 ,2079306 ,17946.66 ,119.83 
2021/12/24,6294056910 ,246000000000 ,2047629 ,17961.64 ,14.98 
2021/12/27,6063084823 ,240000000000 ,2057506 ,18048.94 ,87.30 
2021/12/28,6288478886 ,263000000000 ,2079102 ,18196.81 ,147.87 
2021/12/29,6188965895 ,243000000000 ,2030747 ,18248.28 ,51.47 
2021/12/30,6394953311 ,267000000000 ,2096496 ,18218.84 ,-29.44 
2022/1/3,6970218977 ,331000000000 ,2338749 ,18270.51 ,51.67 
2022/1/4,7298131167 ,336000000000 ,2643357 ,18526.35 ,255.84 
2022/1/5,7366467747 ,343000000000 ,2328896 ,18499.96 ,-26.39 
2022/1/6,6401573567 ,301000000000 ,2173087 ,18367.92 ,-132.04 
2022/1/7,7595875305 ,333000000000 ,2555678 ,18169.76 ,-198.16 
2022/1/10,5896254271 ,275000000000 ,1952780 ,18239.38 ,69.62 
2022/1/11,7356526427 ,309000000000 ,2411421 ,18288.21 ,48.83 
2022/1/12,6746853029 ,290000000000 ,2224787 ,18375.40 ,87.19 
2022/1/13,7130343237 ,282000000000 ,2220071 ,18436.93 ,61.53 
2022/1/14,7366761176 ,339000000000 ,2449481 ,18403.33 ,-33.60 
2022/1/17,5767298334 ,265000000000 ,1872169 ,18525.44 ,122.11 
2022/1/18,6014247602 ,268000000000 ,1966192 ,18378.64 ,-146.80 
2022/1/19,6124785990 ,262000000000 ,2073059 ,18227.46 ,-151.18 
2022/1/20,5557986887 ,244000000000 ,1755683 ,18218.28 ,-9.18 
2022/1/21,7191394082 ,311000000000 ,2565861 ,17899.30 ,-318.98 
2022/1/24,6093291987 ,267000000000 ,2040708 ,17989.04 ,89.74 
2022/1/25,6109603449 ,275000000000 ,2298505 ,17701.12 ,-287.92 
2022/1/26,4934894358 ,230000000000 ,1893045 ,17674.40 ,-26.72 
2022/2/7,6291542020 ,315000000000 ,2175627 ,17900.30 ,225.90 
2022/2/8,6885105405 ,321000000000 ,2244207 ,17966.56 ,66.26 
2022/2/9,6861230590 ,301000000000 ,2180022 ,18151.76 ,185.20 
2022/2/10,6512226740 ,285000000000 ,2134738 ,18338.05 ,186.29 
2022/2/11,6177798054 ,265000000000 ,2000675 ,18310.94 ,-27.11 
2022/2/14,6357847000 ,270000000000 ,2291343 ,17997.67 ,-313.27 
2022/2/15,5884767890 ,236000000000 ,2162286 ,17951.81 ,-45.86 
2022/2/16,6435603563 ,273000000000 ,2388995 ,18231.47 ,279.66 
2022/2/17,7855456055 ,309000000000 ,2591756 ,18268.57 ,37.10 
2022/2/18,7574375828 ,307000000000 ,2490161 ,18232.35 ,-36.22 
2022/2/21,7499386043 ,298000000000 ,2554948 ,18221.49 ,-10.86 
2022/2/22,8553650919 ,343000000000 ,3140001 ,17969.29 ,-252.20 
2022/2/23,6080359708 ,273000000000 ,2171066 ,18055.73 ,86.44 
2022/2/24,10101872744 ,443000000000 ,3740597 ,17594.55 ,-461.18 
2022/2/25,8104034354 ,395000000000 ,2954069 ,17652.18 ,57.63 
2022/3/1,7643059536 ,365000000000 ,2272984 ,17898.25 ,246.07 
2022/3/2,6878544320 ,297000000000 ,2173922 ,17867.60 ,-30.65 
2022/3/3,6753791910 ,328000000000 ,2225697 ,17934.40 ,66.80 
2022/3/4,7549139142 ,398000000000 ,2815257 ,17736.52 ,-197.88 
2022/3/7,10072752031 ,470000000000 ,3912443 ,17178.69 ,-557.83 
2022/3/8,9902592043 ,454000000000 ,3863654 ,16825.25 ,-353.44 
2022/3/9,6970530466 ,323000000000 ,2495129 ,17015.36 ,190.11 
2022/3/10,8032678502 ,357000000000 ,2562973 ,17433.20 ,417.84 
2022/3/11,5959633025 ,269000000000 ,2145278 ,17264.74 ,-168.46 
2022/3/14,6380283816 ,295000000000 ,2017767 ,17263.04 ,-1.70 
2022/3/15,7725450556 ,382000000000 ,2842205 ,16926.06 ,-336.98 
2022/3/16,8125398406 ,407000000000 ,2730449 ,16940.83 ,14.77 
2022/3/17,9772206524 ,408000000000 ,2606666 ,17448.22 ,507.39 
2022/3/18,7994590887 ,368000000000 ,2224858 ,17456.52 ,8.30 
2022/3/21,6555265495 ,269000000000 ,2092532 ,17560.36 ,103.84 
2022/3/22,5875045461 ,239000000000 ,1938624 ,17559.71 ,-0.65 
2022/3/23,6846491149 ,288000000000 ,2201734 ,17731.37 ,171.66 
2022/3/24,6502369399 ,266000000000 ,2272847 ,17699.06 ,-32.31 
2022/3/25,6656846569 ,292000000000 ,2316801 ,17676.95 ,-22.11 
2022/3/28,5889262027 ,239000000000 ,2072545 ,17520.01 ,-156.94 
2022/3/29,6005532559 ,259000000000 ,2115127 ,17548.66 ,28.65 
2022/3/30,6770950259 ,308000000000 ,2248705 ,17740.56 ,191.90 
2022/3/31,5658103405 ,232000000000 ,1855628 ,17693.47 ,-47.09 
2022/4/1,5719024589 ,235000000000 ,1890638 ,17625.59 ,-67.88 
2022/4/6,6830996225 ,268000000000 ,2288943 ,17522.50 ,-103.09 
2022/4/7,8062131403 ,322000000000 ,3040778 ,17178.63 ,-343.87 
2022/4/8,6150051204 ,252000000000 ,2126491 ,17284.54 ,105.91 
2022/4/11,7826059899 ,306000000000 ,2942559 ,17048.37 ,-236.17 
2022/4/12,6923672984 ,280000000000 ,2376079 ,16990.91 ,-57.46 
2022/4/13,7050860527 ,265000000000 ,2174359 ,17301.65 ,310.74 
2022/4/14,6990328545 ,259000000000 ,2349361 ,17245.65 ,-56.00 
2022/4/15,6948398350 ,274000000000 ,2508906 ,17004.18 ,-241.47 
2022/4/18,6433458145 ,232000000000 ,2330874 ,16898.87 ,-105.31 
2022/4/19,5818953983 ,230000000000 ,1963575 ,16993.40 ,94.53 
2022/4/20,7477482250 ,297000000000 ,2426137 ,17148.88 ,155.48 
2022/4/21,6527037507 ,250000000000 ,2201361 ,17127.95 ,-20.93 
2022/4/22,7020338233 ,277000000000 ,2429388 ,17025.09 ,-102.86 
2022/4/25,7818513217 ,310000000000 ,2976736 ,16620.90 ,-404.19 
2022/4/26,6546679833 ,261000000000 ,2255284 ,16644.79 ,23.89 
2022/4/27,7557844845 ,307000000000 ,2749306 ,16303.35 ,-341.44 
2022/4/28,6326127172 ,262000000000 ,2102868 ,16419.38 ,116.03 
2022/4/29,6283737847 ,260000000000 ,1922215 ,16592.18 ,172.80 
2022/5/3,4688894949 ,181000000000 ,1571288 ,16498.90 ,-93.28 
2022/5/4,4754572731 ,195000000000 ,1564910 ,16565.83 ,66.93 
2022/5/5,6028615995 ,258000000000 ,1933550 ,16696.12 ,130.29 
2022/5/6,6214594342 ,250000000000 ,2158434 ,16408.20 ,-287.92 
2022/5/9,6626190748 ,248000000000 ,2343245 ,16048.92 ,-359.28 
2022/5/10,6855098499 ,261000000000 ,2127278 ,16061.70 ,12.78 
2022/5/11,5626434601 ,211000000000 ,1909850 ,16006.25 ,-55.45 
2022/5/12,7290113467 ,263000000000 ,2529621 ,15616.68 ,-389.57 
2022/5/13,5956940781 ,228000000000 ,1827391 ,15832.54 ,215.86 
2022/5/16,6376545319 ,243000000000 ,2036345 ,15901.04 ,68.50 
2022/5/17,5579744656 ,210000000000 ,1722614 ,16056.09 ,155.05 
2022/5/18,6379939771 ,238000000000 ,1948035 ,16296.86 ,240.77 
2022/5/19,6370148170 ,239000000000 ,2019262 ,16020.32 ,-276.54 
2022/5/20,5309171723 ,202000000000 ,1615061 ,16144.85 ,124.53 
2022/5/23,5618693099 ,236000000000 ,1792320 ,16156.41 ,11.56 
2022/5/24,5299794424 ,211000000000 ,1738371 ,15963.63 ,-192.78 
2022/5/25,5451206586 ,215000000000 ,1653294 ,16104.03 ,140.40 
2022/5/26,5589281151 ,225000000000 ,1863830 ,15968.83 ,-135.20 
2022/5/27,5481897288 ,223000000000 ,1655577 ,16266.22 ,297.39 
2022/5/30,6285048430 ,259000000000 ,1875559 ,16610.62 ,344.40 
2022/5/31,8275230747 ,400000000000 ,1842764 ,16807.77 ,197.15 
2022/6/1,5693916795 ,259000000000 ,1880264 ,16675.09 ,-132.68 
2022/6/2,4836099012 ,219000000000 ,1644560 ,16552.57 ,-122.52 
2022/6/6,5418061163 ,217000000000 ,1650552 ,16605.96 ,53.39 
2022/6/7,4732466558 ,192000000000 ,1465367 ,16512.88 ,-93.08 
2022/6/8,4815479765 ,212000000000 ,1519133 ,16670.51 ,157.63 
2022/6/9,4489281689 ,197000000000 ,1454244 ,16621.34 ,-49.17 
2022/6/10,4562608201 ,189000000000 ,1516155 ,16460.12 ,-161.22 
2022/6/13,5886905413 ,235000000000 ,2153694 ,16070.98 ,-389.14 
2022/6/14,5921513494 ,230000000000 ,1914353 ,16047.37 ,-23.61 
2022/6/15,5516815156 ,228000000000 ,1946419 ,15999.25 ,-48.12 
2022/6/16,6526682108 ,279000000000 ,2174601 ,15838.61 ,-160.64 
2022/6/17,7818365119 ,315000000000 ,2394747 ,15641.26 ,-197.35 
2022/6/20,7296097304 ,270000000000 ,2331322 ,15367.58 ,-273.68 
2022/6/21,6317170575 ,242000000000 ,1797587 ,15728.64 ,361.06 
2022/6/22,7189114233 ,283000000000 ,2382759 ,15347.75 ,-380.89 
2022/6/23,7126291967 ,290000000000 ,2283263 ,15176.44 ,-171.31 
2022/6/24,5948003761 ,235000000000 ,1877146 ,15303.32 ,126.88 
2022/6/27,6404496208 ,244000000000 ,1857724 ,15548.01 ,244.69 
2022/6/28,5846311464 ,237000000000 ,1828553 ,15439.92 ,-108.09 
2022/6/29,5872889125 ,249000000000 ,1896576 ,15240.13 ,-199.79 
2022/6/30,6898867816 ,265000000000 ,2355944 ,14825.73 ,-414.40 
2022/7/1,7861837121 ,309000000000 ,2761795 ,14343.08 ,-482.65 
2022/7/4,6167448274 ,238000000000 ,1943498 ,14217.06 ,-126.02 
2022/7/5,6676755962 ,262000000000 ,2097796 ,14349.20 ,132.14 
2022/7/6,6793881345 ,251000000000 ,2286931 ,13985.51 ,-363.69 
2022/7/7,6800402191 ,260000000000 ,2022628 ,14336.27 ,350.76 
2022/7/8,6789256964 ,261000000000 ,2155077 ,14464.53 ,128.26 
2022/7/11,4871146221 ,175000000000 ,1613327 ,14340.53 ,-124.00 
2022/7/12,5639956155 ,203000000000 ,1989341 ,13950.62 ,-389.91 
2022/7/13,6240209128 ,225000000000 ,1819060 ,14324.68 ,374.06 
2022/7/14,5721487714 ,212000000000 ,1733688 ,14438.52 ,113.84 
2022/7/15,6094100181 ,232000000000 ,1966021 ,14550.62 ,112.10 
2022/7/18,5970251616 ,230000000000 ,1843069 ,14719.64 ,169.02 
2022/7/19,5373185815 ,199000000000 ,1759773 ,14694.08 ,-25.56 
2022/7/20,6463082377 ,259000000000 ,2157602 ,14733.22 ,39.14 
2022/7/21,6132744354 ,239000000000 ,1946578 ,14937.70 ,204.48 
2022/7/22,6457471200 ,266000000000 ,2173955 ,14949.36 ,11.66 
2022/7/25,4852828144 ,186000000000 ,1608376 ,14936.33 ,-13.03 
2022/7/26,4795254868 ,187000000000 ,1678776 ,14806.78 ,-129.55 
2022/7/27,4778872650 ,188000000000 ,1539188 ,14921.59 ,114.81 
2022/7/28,5458751096 ,223000000000 ,1841876 ,14891.90 ,-29.69 
2022/7/29,5863987672 ,227000000000 ,1793324 ,15000.07 ,108.17 
2022/8/1,5028214637 ,182000000000 ,1645643 ,14981.69 ,-18.38 
2022/8/2,6048011360 ,219000000000 ,2009677 ,14747.23 ,-234.46 
2022/8/3,4784239317 ,178000000000 ,1593708 ,14777.02 ,29.79 
2022/8/4,5235083128 ,198000000000 ,1723077 ,14702.20 ,-74.82 
2022/8/5,5642144158 ,207000000000 ,1664515 ,15036.04 ,333.84 
2022/8/8,4871162120 ,175000000000 ,1608742 ,15020.41 ,-15.63 
2022/8/9,5285905624 ,188000000000 ,1652561 ,15050.28 ,29.87 
2022/8/10,6351580307 ,209000000000 ,1791455 ,14939.02 ,-111.26 
2022/8/11,6327836240 ,224000000000 ,1853820 ,15197.85 ,258.83 
2022/8/12,5798097358 ,209000000000 ,1856752 ,15288.97 ,91.12 
2022/8/15,6430023322 ,238000000000 ,2000035 ,15417.35 ,128.38 
2022/8/16,5723526118 ,212000000000 ,1904031 ,15420.57 ,3.22 
2022/8/17,5511618302 ,219000000000 ,1916728 ,15465.45 ,44.88 
2022/8/18,5017166848 ,200000000000 ,1656437 ,15396.76 ,-68.69 
2022/8/19,5696021842 ,223000000000 ,1818760 ,15408.78 ,12.02 
2022/8/22,5300680724 ,204000000000 ,1749334 ,15245.14 ,-163.64 
2022/8/23,4788776522 ,175000000000 ,1625326 ,15095.89 ,-149.25 
2022/8/24,4848535055 ,181000000000 ,1631305 ,15069.19 ,-26.70 
2022/8/25,4748331242 ,172000000000 ,1470538 ,15200.04 ,130.85 
2022/8/26,5721284529 ,215000000000 ,1843353 ,15278.44 ,78.40 
2022/8/29,6001146152 ,213000000000 ,2047784 ,14926.19 ,-352.25 
2022/8/30,5062809737 ,186000000000 ,1616807 ,14953.63 ,27.44 
2022/8/31,5715463542 ,217000000000 ,1617115 ,15095.44 ,141.81 
2022/9/1,6173370782 ,235000000000 ,2133768 ,14801.86 ,-293.58 
2022/9/2,5789890958 ,237000000000 ,1989470 ,14673.04 ,-128.82 
2022/9/5,5148462165 ,191000000000 ,1675771 ,14661.10 ,-11.94 
2022/9/6,4786016687 ,187000000000 ,1673154 ,14677.20 ,16.10 
2022/9/7,5021621670 ,185000000000 ,1810868 ,14410.05 ,-267.15 
2022/9/8,4792925693 ,179000000000 ,1469663 ,14583.42 ,173.37 
2022/9/12,5273607936 ,190000000000 ,1590713 ,14807.43 ,224.01 
2022/9/13,4948246147 ,186000000000 ,1634377 ,14894.41 ,86.98 
2022/9/14,5005873430 ,190000000000 ,1807487 ,14658.31 ,-236.10 
2022/9/15,4904217140 ,182000000000 ,1668179 ,14670.04 ,11.73 
2022/9/16,6004067511 ,236000000000 ,1869826 ,14561.76 ,-108.28 
2022/9/19,4312823515 ,163000000000 ,1546356 ,14425.68 ,-136.08 
2022/9/20,4376946392 ,169000000000 ,1455083 ,14549.30 ,123.62 
2022/9/21,4943645073 ,180000000000 ,1819419 ,14424.52 ,-124.78 
2022/9/22,6073060851 ,213000000000 ,1986909 ,14284.63 ,-139.89 
2022/9/23,5352098143 ,202000000000 ,1867037 ,14118.38 ,-166.25 
2022/9/26,6582152007 ,222000000000 ,2309737 ,13778.19 ,-340.19 
2022/9/27,5433018614 ,193000000000 ,1704175 ,13826.59 ,48.40 
2022/9/28,6897646909 ,230000000000 ,2318531 ,13466.07 ,-360.52 
2022/9/29,5747964165 ,217000000000 ,1809827 ,13534.26 ,68.19 
2022/9/30,5966653443 ,215000000000 ,1781375 ,13424.58 ,-109.68 
2022/10/3,4987388248 ,171000000000 ,1580130 ,13300.48 ,-124.10 
2022/10/4,5413002258 ,184000000000 ,1504451 ,13576.52 ,276.04 
2022/10/5,6462759274 ,236000000000 ,1866872 ,13801.43 ,224.91 
2022/10/6,4677393095 ,178000000000 ,1389673 ,13892.05 ,90.62 
2022/10/7,4357709390 ,165000000000 ,1399437 ,13702.28 ,-189.77 
2022/10/11,6460863974 ,229000000000 ,2258923 ,13106.03 ,-596.25 
2022/10/12,5210228811 ,190000000000 ,1664153 ,13081.24 ,-24.79 
2022/10/13,6478076295 ,215000000000 ,2229690 ,12810.73 ,-270.51 
2022/10/14,6287512600 ,212000000000 ,1717854 ,13128.12 ,317.39 
2022/10/17,6425009264 ,210000000000 ,1948694 ,12966.05 ,-162.07 
2022/10/18,5468726077 ,201000000000 ,1643517 ,13124.68 ,158.63 
2022/10/19,5000186939 ,187000000000 ,1686033 ,12976.76 ,-147.92 
2022/10/20,6796733586 ,243000000000 ,1952750 ,12946.10 ,-30.66 
2022/10/21,4618735707 ,162000000000 ,1449841 ,12819.20 ,-126.90 
2022/10/24,5107731268 ,180000000000 ,1442269 ,12856.98 ,37.78 
2022/10/25,5248243200 ,193000000000 ,1662796 ,12666.12 ,-190.86 
2022/10/26,4591945794 ,177000000000 ,1387267 ,12729.05 ,62.93 
2022/10/27,5119538532 ,178000000000 ,1408082 ,12926.37 ,197.32 
2022/10/28,4697989831 ,177000000000 ,1457414 ,12788.42 ,-137.95 
2022/10/31,4529501793 ,172233116972 ,1244154 ,12949.75 ,161.33 
2022/11/1,4329893314 ,157424369413 ,1280803 ,13037.21 ,87.46 
2022/11/2,4381658168 ,157054824768 ,1346051 ,13100.17 ,62.96 
2022/11/3,4684705913 ,166722557318 ,1370962 ,12986.60 ,-113.57 
2022/11/4,5249914853 ,182037660877 ,1529849 ,13026.71 ,40.11 
2022/11/7,6060917482 ,207939141910 ,1723468 ,13223.73 ,197.02 
2022/11/8,6109681364 ,225854797497 ,1877685 ,13347.76 ,124.03 
2022/11/9,6414308828 ,242279436440 ,1846404 ,13638.81 ,291.05 
2022/11/10,5126398341 ,193698636734 ,1578821 ,13503.76 ,-135.05 
2022/11/11,8386262085 ,340907871044 ,2346882 ,14007.56 ,503.80 
2022/11/14,7093934371 ,277658935390 ,2039907 ,14174.90 ,167.34 
2022/11/15,7913371709 ,303830734485 ,2223788 ,14546.31 ,371.41 
2022/11/16,6982139242 ,286900306355 ,2191244 ,14537.35 ,-8.96 
2022/11/17,5900998034 ,243340088307 ,1830458 ,14535.23 ,-2.12 
2022/11/18,5735383910 ,239432879066 ,1833238 ,14504.99 ,-30.24 
2022/11/21,4538087993 ,179198449097 ,1474626 ,14449.39 ,-55.60 
2022/11/22,4540344020 ,192794292207 ,1480634 ,14542.20 ,92.81 
2022/11/23,4486340205 ,190116049279 ,1488534 ,14608.54 ,66.34 
2022/11/24,5601547331 ,221042345269 ,1685529 ,14784.00 ,175.46 
2022/11/25,5565055986 ,240583986134 ,1747160 ,14778.51 ,-5.49 
2022/11/28,5256730098 ,202234434984 ,1638606 ,14556.87 ,-221.64 
2022/11/29,6002496941 ,216213179785 ,1787834 ,14709.64 ,152.77 
2022/11/30,7413107432 ,285404157066 ,1879154 ,14879.55 ,169.91 
2022/12/1,7511123218 ,296286243410 ,2249418 ,15012.80 ,133.25 
2022/12/2,5601577102 ,227146810178 ,1871483 ,14970.68 ,-42.12 
2022/12/5,6107215551 ,246151762401 ,1995445 ,14980.74 ,10.06 
2022/12/6,6452710144 ,249329308298 ,2099349 ,14728.88 ,-251.86 
2022/12/7,6813484879 ,250578751782 ,1996002 ,14630.01 ,-98.87 
2022/12/8,5406640541 ,183857857009 ,1622084 ,14553.04 ,-76.97 
2022/12/9,5485304299 ,197445555934 ,1562330 ,14705.43 ,152.39 
2022/12/12,4583948318 ,156933675410 ,1451236 ,14612.59 ,-92.84 
2022/12/13,4995730697 ,192965013996 ,1662387 ,14522.96 ,-89.63 
2022/12/14,5425439738 ,193245957755 ,1521702 ,14739.36 ,216.40 
2022/12/15,5242285071 ,195885001803 ,1622039 ,14734.13 ,-5.23 
2022/12/16,7782196095 ,303102754966 ,2372789 ,14528.55 ,-205.58 
2022/12/19,5688846840 ,210179975828 ,1778446 ,14433.32 ,-95.23 
2022/12/20,7111544460 ,267416823575 ,2270612 ,14170.03 ,-263.29 
2022/12/21,5608140502 ,224180282078 ,1729120 ,14234.40 ,64.37 
2022/12/22,5575432793 ,214352643024 ,1691200 ,14442.94 ,208.54 
2022/12/23,4245235909 ,152610855623 ,1393207 ,14271.63 ,-171.31 
2022/12/26,3106471398 ,113509673862 ,1090485 ,14285.13 ,13.50 
2022/12/27,3659061689 ,126379644515 ,1180439 ,14328.43 ,43.30 
2022/12/28,4430499324 ,165984570710 ,1499748 ,14173.10 ,-155.33 
2022/12/29,4180927034 ,144398149842 ,1358630 ,14085.02 ,-88.08 
2022/12/30,3496035561 ,137452072148 ,1163957 ,14137.69 ,52.67 
2023/1/3,4427323490 ,151313914551 ,1312918 ,14224.12 ,86.43 
2023/1/4,4516111849 ,163516306255 ,1404457 ,14199.13 ,-24.99 
2023/1/5,4699844946 ,174293004472 ,1434012 ,14301.05 ,101.92 
2023/1/6,4361333262 ,158229898850 ,1280852 ,14373.34 ,72.29 
2023/1/9,6095905623 ,225930093643 ,1711748 ,14752.21 ,378.87 
2023/1/10,4629202195 ,180679951009 ,1435353 ,14802.96 ,50.75 
2023/1/11,3994253286 ,161973645646 ,1343443 ,14751.44 ,-51.52 
2023/1/12,3765175672 ,151038374048 ,1298688 ,14731.64 ,-19.80 
2023/1/13,3918527159 ,186944855973 ,1329026 ,14824.13 ,92.49 
2023/1/16,3571501931 ,154847876623 ,1238171 ,14927.01 ,102.88 
2023/1/17,3360505369 ,154048407753 ,1184040 ,14932.93 ,5.92 
2023/1/30,6919326963 ,354872347181 ,2330770 ,15493.82 ,560.89 
2023/1/31,6170613029 ,285632548365 ,2058543 ,15265.20 ,-228.62 
2023/2/1,5598484282 ,241783785117 ,1907621 ,15420.13 ,154.93 
2023/2/2,6557794283 ,277985158311 ,2103103 ,15595.16 ,175.03 
2023/2/3,5360074173 ,240943910436 ,1900118 ,15602.66 ,7.50 
2023/2/6,4662408191 ,205885240507 ,1782834 ,15392.82 ,-209.84 
2023/2/7,4292987391 ,190962345581 ,1503485 ,15400.91 ,8.09 
2023/2/8,5255236522 ,232183050519 ,1703106 ,15618.17 ,217.26 
2023/2/9,4366230752 ,215138239819 ,1584501 ,15598.71 ,-19.46 
2023/2/10,4597233445 ,213331678066 ,1754885 ,15586.65 ,-12.06 
2023/2/13,4154146369 ,178950783003 ,1478661 ,15544.28 ,-42.37 
2023/2/14,4217899246 ,181701883005 ,1397587 ,15654.48 ,110.20 
2023/2/15,5089910940 ,226929299535 ,1836177 ,15432.89 ,-221.59 
2023/2/16,5618302865 ,234074935730 ,1770663 ,15550.50 ,117.61 
2023/2/17,5043332541 ,214221196847 ,1716124 ,15479.70 ,-70.80 
2023/2/20,5273643090 ,211408695095 ,1804046 ,15551.23 ,71.53 
2023/2/21,5253377692 ,224395036084 ,1892350 ,15563.00 ,11.77 
2023/2/22,5402433333 ,243905148510 ,2015117 ,15418.77 ,-144.23 
2023/2/23,5872036535 ,252651517077 ,1954574 ,15615.41 ,196.64 
2023/2/24,5901107634 ,294344441526 ,2042189 ,15503.79 ,-111.62 
2023/3/1,5674842792 ,260757683562 ,2057679 ,15598.49 ,94.70 
2023/3/2,4940073826 ,216854554375 ,1789857 ,15598.72 ,0.23 
2023/3/3,5370269940 ,240195648678 ,1859599 ,15608.42 ,9.70 
2023/3/6,6090623509 ,246927680489 ,2017897 ,15763.51 ,155.09 
2023/3/7,5513326782 ,234725340410 ,1927196 ,15857.89 ,94.38 
2023/3/8,6050588440 ,260812623345 ,2127605 ,15818.20 ,-39.69 
2023/3/9,5887831080 ,257631788956 ,2261471 ,15770.66 ,-47.54 
2023/3/10,7209043680 ,294486776396 ,2868683 ,15526.20 ,-244.46 
2023/3/13,6154789373 ,243125688809 ,2197235 ,15560.49 ,34.29 
2023/3/14,6129081899 ,241050507673 ,2291465 ,15360.42 ,-200.07 
2023/3/15,5636769493 ,246897386300 ,2088813 ,15387.59 ,27.17 
2023/3/16,6688306793 ,245794651008 ,2412820 ,15221.12 ,-166.47 
2023/3/17,6140104245 ,269155225004 ,1865736 ,15452.96 ,231.84 
2023/3/20,4966795148 ,192917670342 ,1803966 ,15419.97 ,-32.99 
2023/3/21,5007468878 ,222379681664 ,1867231 ,15513.45 ,93.48 
2023/3/22,5527343651 ,247162529039 ,1960635 ,15760.46 ,247.01 
2023/3/23,5396335847 ,233964010604 ,1881202 ,15863.95 ,103.49 
2023/3/24,5594716641 ,263128902379 ,1997216 ,15914.70 ,50.75 
2023/3/27,5112209887 ,215672080122 ,1961676 ,15830.31 ,-84.39 
2023/3/28,4785305051 ,214813971387 ,1889675 ,15701.48 ,-128.83 
2023/3/29,4465210723 ,197648503536 ,1657775 ,15769.76 ,68.28 
2023/3/30,4344704903 ,188556338831 ,1570029 ,15849.43 ,79.67 
2023/3/31,4855726961 ,203560193828 ,1626630 ,15868.06 ,18.63 
2023/4/6,5051314360 ,210592889164 ,1879913 ,15810.77 ,-57.29 
2023/4/7,4238950724 ,179334434395 ,1586322 ,15836.50 ,25.73 
2023/4/10,4356302816 ,182069316318 ,1632491 ,15876.17 ,39.67 
2023/4/11,5018999401 ,221209529081 ,1837194 ,15913.88 ,37.71 
2023/4/12,5435877093 ,233016964590 ,2043265 ,15932.97 ,19.09 
2023/4/13,6279791853 ,258855087360 ,2337870 ,15804.76 ,-128.21 
2023/4/14,6048915513 ,256224752120 ,2175109 ,15929.43 ,124.67 
2023/4/17,5899214485 ,250494290678 ,2224840 ,15963.55 ,34.12 
2023/4/18,5778934779 ,258416906024 ,2280880 ,15869.44 ,-94.11 
2023/4/19,5795511518 ,257108959730 ,2400596 ,15770.47 ,-98.97 
2023/4/20,5539416314 ,236821367067 ,2172371 ,15707.52 ,-62.95 
2023/4/21,6056927656 ,258003849147 ,2237397 ,15602.99 ,-104.53 
2023/4/24,4628032933 ,179288121765 ,1668407 ,15626.87 ,23.88 
2023/4/25,6476866517 ,274034722333 ,2565210 ,15370.73 ,-256.14 
2023/4/26,5308551151 ,219561187803 ,1909958 ,15374.63 ,3.90 
2023/4/27,5020367566 ,206815935637 ,1726386 ,15411.49 ,36.86 
2023/4/28,5582127015 ,231665865745 ,1789406 ,15579.18 ,167.69 
2023/5/2,5567907850 ,229703303265 ,1914252 ,15636.48 ,57.30 
2023/5/3,5092780782 ,204598022457 ,1838064 ,15553.41 ,-83.07 
2023/5/4,4891203798 ,203891115340 ,1714169 ,15609.03 ,55.62 
