Date,Quantity ,Monetary,Amount,Index,Updown
109/07/02,6091006206,1.91E+11,1487513,11805.14,101.72
109/07/03,6484752215,2.19E+11,1666680,11909.16,104.02
109/07/06,7916423089,2.52E+11,1951316,12116.7,207.54
109/07/07,7651045729,2.78E+11,1994922,12092.97,-23.73
109/07/08,6363746201,2.43E+11,1755000,12170.19,77.22
109/07/09,6645387543,2.53E+11,1866152,12192.69,22.5
109/07/10,7031694732,2.61E+11,1983065,12073.68,-119.01
109/07/13,6140389276,2.11E+11,1586140,12211.56,137.88
109/07/14,6197831696,2.05E+11,1561071,12209.01,-2.55
109/07/15,6756734156,2.4E+11,1778651,12202.85,-6.16
109/07/16,5770300669,2E+11,1466907,12157.74,-45.11
109/07/17,5938809215,2E+11,1595717,12181.56,23.82
109/07/20,5326683162,1.76E+11,1378130,12174.54,-7.02
109/07/21,6781208219,2.26E+11,1684747,12397.55,223.01
109/07/22,6475848930,2.26E+11,1619267,12473.27,75.72
109/07/23,6566842345,2.28E+11,1573096,12413.04,-60.23
109/07/24,7302839893,2.68E+11,1868849,12304.04,-109
109/07/27,6497324062,2.57E+11,1698001,12588.3,284.26
109/07/28,7749667366,3.49E+11,2066032,12586.73,-1.57
109/07/29,5900556154,2.21E+11,1504202,12540.97,-45.76
109/07/30,5882978873,2.16E+11,1489304,12722.92,181.95
109/07/31,5953761412,2.1E+11,1422266,12664.8,-58.12
109/08/03,5837095577,2.33E+11,1595177,12513.03,-151.77
109/08/04,6164234610,2.14E+11,1598481,12709.92,196.89
109/08/05,7039886482,2.41E+11,1816611,12802.3,92.38
109/08/06,7232775919,2.62E+11,1932220,12913.5,111.2
109/08/07,6458649872,2.4E+11,1790750,12828.87,-84.63
109/08/10,6577589394,2.16E+11,1723775,12894,65.13
109/08/11,6378786937,2.07E+11,1686671,12780.19,-113.81
109/08/12,6351198837,2.19E+11,1678697,12670.35,-109.84
109/08/13,6178740588,2.39E+11,1775624,12763.13,92.78
109/08/14,6385965281,2.15E+11,1740263,12795.46,32.33
109/08/17,7363417584,2.23E+11,1900000,12956.11,160.65
109/08/18,6843591620,2.5E+11,1864018,12872.14,-83.97
109/08/19,7199535793,2.56E+11,2119173,12778.64,-93.5
109/08/20,10808931236,3.52E+11,2845265,12362.64,-416
109/08/21,6617437494,2.26E+11,1825383,12607.84,245.2
109/08/24,5964445395,2.06E+11,1598651,12647.13,39.29
109/08/25,6638302690,2E+11,1679406,12758.25,111.12
109/08/26,5896934823,1.8E+11,1516873,12833.29,75.04
109/08/27,7593252259,2.19E+11,1771634,12797.31,-35.98
109/08/28,6774001709,2.1E+11,1668923,12728.85,-68.46
109/08/31,7567454336,2.52E+11,1732862,12591.45,-137.4
109/09/01,7167104775,2.31E+11,1764888,12703.28,111.83
109/09/02,6761533425,2.12E+11,1741144,12699.5,-3.78
109/09/03,8851967296,2.38E+11,2016901,12757.97,58.47
109/09/04,8831958331,2.34E+11,2060642,12637.95,-120.02
109/09/07,8517685710,2.28E+11,2076345,12601.4,-36.55
109/09/08,7166397704,2.06E+11,1773522,12663.56,62.16
109/09/09,7663239516,2.1E+11,1803997,12608.58,-54.98
109/09/10,7558292158,2E+11,1779291,12691.75,83.17
109/09/11,7457620960,1.92E+11,1805395,12675.95,-15.8
109/09/14,5970714461,1.8E+11,1500324,12787.82,111.87
109/09/15,6115853792,1.89E+11,1594597,12845.65,57.83
109/09/16,6346241822,2.11E+11,1590063,12976.76,131.11
109/09/17,5839451372,1.9E+11,1553743,12872.74,-104.02
109/09/18,6121502346,2.05E+11,1539522,12875.62,2.88
109/09/21,6119694551,1.75E+11,1541831,12795.12,-80.5
109/09/22,6036770813,1.74E+11,1561564,12645.51,-149.61
109/09/23,5513876861,1.76E+11,1524338,12583.88,-61.63
109/09/24,7819019250,2.46E+11,2200135,12264.38,-319.5
109/09/25,6649496910,2.12E+11,1784334,12232.91,-31.47
109/09/28,5029633502,1.56E+11,1249426,12462.76,229.85
109/09/29,5160203390,1.67E+11,1231654,12467.73,4.97
109/09/30,4306132547,1.39E+11,1044012,12515.61,47.88
109/10/05,4720361624,1.49E+11,1212457,12548.28,32.67
109/10/06,5185702547,1.66E+11,1356391,12704.23,155.95
109/10/07,4853747901,1.65E+11,1259405,12746.37,42.14
109/10/08,5770489410,2.11E+11,1504656,12887.19,140.82
109/10/12,6482289719,2.33E+11,1652795,12955.91,68.72
109/10/13,5812233822,1.91E+11,1463889,12947.13,-8.78
109/10/14,6116047364,2.01E+11,1583822,12919.31,-27.82
109/10/15,6066363707,1.82E+11,1590482,12827.82,-91.49
109/10/16,6189889025,1.87E+11,1600782,12750.37,-77.45
109/10/19,5370531537,1.65E+11,1394909,12908.34,157.97
109/10/20,4737368124,1.48E+11,1282424,12862.37,-45.97
109/10/21,5658937433,1.7E+11,1522971,12877.25,14.88
109/10/22,5778195825,1.75E+11,1433304,12917.03,39.78
109/10/23,5327338029,1.53E+11,1366312,12898.82,-18.21
109/10/26,6677343322,1.65E+11,1657539,12909.03,10.21
109/10/27,6050727539,1.71E+11,1538295,12875.01,-34.02
109/10/28,6285954215,1.78E+11,1733636,12793.75,-81.26
109/10/29,6761490690,1.89E+11,1689175,12662.91,-130.84
109/10/30,6541713056,2E+11,1668859,12546.34,-116.57
109/11/02,5294905110,1.66E+11,1386795,12591.31,44.97
109/11/03,5322961398,1.68E+11,1382926,12736.01,144.7
109/11/04,6578096439,1.94E+11,1543351,12867.9,131.89
109/11/05,5603467831,1.76E+11,1402391,12918.8,50.9
109/11/06,5767873286,1.85E+11,1455346,12973.53,54.73
109/11/09,6798077586,2.23E+11,1678202,13127.47,153.94
109/11/10,7757716313,2.52E+11,2038986,13081.72,-45.75
109/11/11,8185194783,2.43E+11,2112008,13262.19,180.47
109/11/12,6858089882,2.26E+11,1750856,13221.78,-40.41
109/11/13,5864501402,1.81E+11,1490133,13273.33,51.55
109/11/16,6776528689,2.37E+11,1801933,13551.83,278.5
109/11/17,6633573972,2.39E+11,1866529,13593.01,41.18
109/11/18,6591867244,2.35E+11,1792194,13773.29,180.28
109/11/19,6243552736,2.1E+11,1702339,13722.43,-50.86
109/11/20,5986755969,2.21E+11,1722729,13716.44,-5.99
109/11/23,7028271628,2.39E+11,1892861,13878.01,161.57
109/11/24,7633875021,2.67E+11,2187878,13807.13,-70.88
109/11/25,7757213545,2.69E+11,2176852,13738.83,-68.3
109/11/26,6910524222,2.21E+11,1931911,13845.66,106.83
109/11/27,7292147468,2.41E+11,2046229,13867.09,21.43
109/11/30,10553313386,4.1E+11,2449208,13722.89,-144.2
109/12/01,9170668511,2.61E+11,2272821,13885.67,162.78
109/12/02,8956941170,2.9E+11,2337052,13989.14,103.47
109/12/03,8380406333,2.71E+11,2343178,13977.09,-12.05
109/12/04,9326108954,2.91E+11,2448942,14132.44,155.35
109/12/07,10622974913,3.35E+11,2855401,14256.6,124.16
109/12/08,8745552873,2.83E+11,2438671,14360.4,103.8
109/12/09,8859421151,3.12E+11,2488160,14390.14,29.74
109/12/10,8817637556,3.08E+11,2569682,14249.49,-140.65
109/12/11,9039771037,3.24E+11,2560563,14261.69,12.2
109/12/14,7705137274,2.35E+11,1994731,14211.05,-50.64
109/12/15,8827642910,2.78E+11,2360342,14068.52,-142.53
109/12/16,7048147239,2.52E+11,1990822,14304.46,235.94
109/12/17,6227173787,2.3E+11,1762100,14258.93,-45.53
109/12/18,7440315671,2.49E+11,2011411,14249.96,-8.97
109/12/21,8527792568,2.59E+11,2241816,14384.96,135
109/12/22,10869811575,2.92E+11,2900099,14177.46,-207.5
109/12/23,7727365334,2.21E+11,2060448,14223.09,45.63
109/12/24,7461043901,2.24E+11,2054081,14280.28,57.19
109/12/25,7354213964,2.14E+11,2058078,14331.42,51.14
109/12/28,8522466666,2.52E+11,2357628,14483.07,151.65
109/12/29,9485864615,2.88E+11,2753819,14472.05,-11.02
109/12/30,8345169507,2.64E+11,2381186,14687.7,215.65
109/12/31,8098938384,2.61E+11,2235418,14732.53,44.83
110/1/4,9339297176,3.5E+11,2722333,14902.03,169.5
110/1/5,9179847742,3.5E+11,2734498,15000.03,98
110/1/6,11485851750,4.39E+11,3414581,14983.13,-16.9
110/1/7,8827119922,3.42E+11,2510944,15214,230.87
110/1/8,9249546443,4.01E+11,2700784,15463.95,249.95
110/1/11,8217768226,3.3E+11,2344426,15557.3,93.35
110/1/12,9394475603,3.74E+11,2835522,15500.7,-56.6
110/1/13,9111050486,3.8E+11,2526090,15769.98,269.28
110/1/14,9186986741,4.02E+11,2691974,15707.19,-62.79
110/1/15,10457222007,4.44E+11,3032820,15616.39,-90.8
110/1/18,8298960613,3.19E+11,2421046,15612,-4.39
110/1/19,8347997423,3.22E+11,2433872,15877.37,265.37
110/1/20,10566225440,4.29E+11,3287725,15806.18,-71.19
110/1/21,8832867169,3.64E+11,2461579,16153.77,347.59
110/1/22,8253605973,4.13E+11,2586760,16019.03,-134.74
110/1/25,8013173020,3.59E+11,2361937,15946.54,-72.49
110/1/26,7841595045,3.66E+11,2417483,15658.85,-287.69
110/1/27,6917641396,3.11E+11,1997428,15701.45,42.6
110/1/28,8684236257,3.69E+11,2526422,15415.88,-285.57
110/1/29,8619701824,3.63E+11,2500011,15138.31,-277.57
110/2/1,7557427954,2.78E+11,1922000,15410.09,271.78
110/2/2,8036152435,3.12E+11,2005926,15760.05,349.96
110/2/3,7809582232,2.94E+11,1903186,15771.32,11.27
110/2/4,6713485014,2.56E+11,1710167,15706.22,-65.1
110/2/5,6946810193,2.87E+11,1838393,15802.4,96.18
110/2/17,9219556237,4.23E+11,2555847,16362.29,559.89
110/2/18,9049755707,3.69E+11,2540461,16424.51,62.22
110/2/19,8835553847,3.53E+11,2496221,16341.38,-83.13
110/2/22,9631555355,3.58E+11,2700305,16410.16,68.78
110/2/23,9751868377,3.73E+11,2849305,16443.4,33.24
110/2/24,10053872355,4.03E+11,2937828,16212.53,-230.87
110/2/25,9928163233,3.56E+11,2602609,16452.18,239.65
110/2/26,11254308655,4.53E+11,3062262,15953.8,-498.38
110/3/2,9174901891,3.41E+11,2570771,15946.88,-6.92
110/3/3,8339162336,3.2E+11,2292997,16211.73,264.85
110/3/4,8968387103,3.35E+11,2606549,15906.41,-305.32
110/3/5,7802008693,3.1E+11,2245938,15855.23,-51.18
110/3/8,7904447053,2.91E+11,2185184,15820.11,-35.12
110/3/9,8542385157,3.28E+11,2414064,15853.09,32.98
110/3/10,6953802230,2.63E+11,1982555,15911.67,58.58
110/3/11,8174238599,3.3E+11,2281332,16179.56,267.89
110/3/12,7700933526,3.03E+11,2178694,16255.18,75.62
110/3/15,7038780147,2.68E+11,2085204,16249.33,-5.85
110/3/16,7954820761,2.99E+11,2316778,16313.16,63.83
110/3/17,7897003697,3.17E+11,2407636,16215.82,-97.34
110/3/18,8959526747,3.28E+11,2507031,16287.84,72.02
110/3/19,10369745611,3.97E+11,2831771,16070.24,-217.6
110/3/22,9984003166,3.37E+11,2805114,16189.22,118.98
110/3/23,10466622184,3.53E+11,2946639,16177.59,-11.63
110/3/24,8650496351,3.25E+11,2578309,16032.12,-145.47
110/3/25,9028784884,3.25E+11,2569737,16060.14,28.02
110/3/26,8573575659,3.01E+11,2303350,16305.88,245.74
110/3/29,10452660466,3.29E+11,2707090,16475.97,170.09
110/3/30,9057751667,3.15E+11,2464026,16554.9,78.93
110/3/31,9159869433,3.4E+11,2636434,16431.13,-123.77
110/4/1,8890669663,3.27E+11,2580200,16571.28,140.15
110/4/6,9782619539,3.4E+11,2712836,16739.87,168.59
110/4/7,10076230207,3.45E+11,2891206,16815.36,75.49
110/4/8,11433061920,3.9E+11,3171237,16926.44,111.08
110/4/9,12470868572,4.48E+11,3553639,16854.1,-72.34
110/4/12,12726711388,4.28E+11,3530332,16859.7,5.6
110/4/13,14488230447,4.71E+11,4050865,16824.91,-34.79
110/4/14,14502431383,4.91E+11,4071295,16865.97,41.06
110/4/15,10863449428,3.67E+11,2902704,17076.73,210.76
110/4/16,12256445639,4.3E+11,3391543,17158.81,82.08
110/4/19,14601043744,4.52E+11,4003573,17263.28,104.47
110/4/20,13070597456,4.45E+11,3871301,17323.87,60.59
110/4/21,13297873536,4.45E+11,3880135,17202.11,-121.76
110/4/22,19621534392,6.52E+11,5713628,17096.97,-105.14
110/4/23,13214846853,4.59E+11,3762677,17300.27,203.3
110/4/26,13747195334,4.73E+11,3705890,17572.29,272.02
110/4/27,13557800383,5.01E+11,3931212,17595.9,23.61
110/4/28,14504677265,5.11E+11,4080763,17567.53,-28.37
110/4/29,15169267881,5.48E+11,4351665,17566.66,-0.87
110/5/3,15458829318,5.98E+11,4663743,17222.35,-344.31
110/5/4,17675985171,6.72E+11,5243404,16933.78,-288.57
110/5/5,12120844929,4.64E+11,3542122,16843.44,-90.34
110/5/6,12771639742,4.96E+11,3691040,16994.36,150.92
110/5/7,12162298808,4.59E+11,3407013,17285,290.64
110/5/10,12944671351,5.01E+11,3707715,17235.61,-49.39
110/5/11,17856079812,7.25E+11,5713827,16583.13,-652.48
110/5/12,20092847457,7.83E+11,5883455,15902.37,-680.76
110/5/13,14638813250,5.75E+11,4370592,15670.1,-232.27
110/5/14,12850841675,5.16E+11,3883135,15827.09,156.99
110/5/17,13148568151,4.85E+11,3780625,15353.89,-473.2
110/5/18,10897361218,4.15E+11,3033712,16145.98,792.09
110/5/19,11332207849,4.42E+11,3381670,16132.66,-13.32
110/5/20,10554659302,4.78E+11,3361922,16042.36,-90.3
110/5/21,10040039301,4.33E+11,2957849,16302.06,259.7
110/5/24,9718105906,4.28E+11,3018396,16338.29,36.23
110/5/25,12484201870,5.33E+11,3762382,16595.67,257.38
110/5/26,9220132842,4.3E+11,2975213,16643.69,48.02
110/5/27,10717817853,5.41E+11,2925305,16601.61,-42.08
110/5/28,11695052336,4.98E+11,3454149,16870.86,269.25
110/5/31,12753627275,5.4E+11,3771424,17068.43,197.57
110/6/1,10763106280,4.65E+11,3239576,17162.38,93.95
110/6/2,12360554399,5.41E+11,3843763,17165.04,2.66
110/6/3,11079030905,4.93E+11,3338777,17246.16,81.12
110/6/4,11138533398,4.41E+11,3397851,17147.41,-98.75
110/6/7,11588834485,4.93E+11,3538227,17083.91,-63.5
110/6/8,7966537057,3.51E+11,2486396,17076.21,-7.7
110/6/9,8780835205,4.02E+11,2827566,16966.22,-109.99
110/6/10,9652249434,4.16E+11,2872667,17159.22,193
110/6/11,8846548429,4.12E+11,2682707,17213.52,54.3
110/6/15,9141252150,4.4E+11,2876636,17371.29,157.77
110/6/16,10878514793,5.81E+11,3668989,17307.86,-63.43
110/6/17,9302890692,4.45E+11,2847344,17390.61,82.75
110/6/18,11033579000,5.46E+11,3245277,17318.54,-72.07
110/6/21,10773756856,5.18E+11,3513819,17062.98,-255.56
110/6/22,12102644747,5.51E+11,3839989,17075.55,12.57
110/6/23,11438705944,5.29E+11,3716649,17336.71,261.16
110/6/24,9578597906,4.22E+11,2945250,17407.96,71.25
110/6/25,10145572704,4.81E+11,3234276,17502.99,95.03
110/6/28,10047162211,4.44E+11,3261974,17590.97,87.98
110/6/29,11551535925,5.98E+11,4027888,17598.19,7.22
110/6/30,11204532038,5.44E+11,3687998,17755.46,157.27
110/7/1,13164999275,6.47E+11,4512288,17713.94,-41.52
110/7/2,12310475214,6.13E+11,4032433,17710.15,-3.79
110/7/5,11327332607,6.11E+11,3727008,17919.33,209.18
110/7/6,9990840713,6.07E+11,3443243,17913.07,-6.26
110/7/7,10361683400,5.92E+11,3612719,17850.69,-62.38
110/7/8,11812352329,6.43E+11,3803678,17866.09,15.4
110/7/9,9944657569,5.5E+11,3364945,17661.48,-204.61
110/7/12,10467277077,5.59E+11,3459066,17814.33,152.85
110/7/13,12997799056,6.63E+11,4411493,17847.52,33.19
110/7/14,10827135562,5.78E+11,3700869,17845.75,-1.77
110/7/15,9106657916,4.58E+11,2880557,18034.19,188.44
110/7/16,10282434712,5.8E+11,3402086,17895.25,-138.94
110/7/19,9411627681,4.72E+11,3046566,17789.25,-106
110/7/20,9624045586,4.75E+11,3300778,17528.74,-260.51
110/7/21,10851632789,6.21E+11,3939048,17458.79,-69.95
110/7/22,10160940522,5.89E+11,3418825,17572.33,113.54
110/7/23,10052711098,5.69E+11,3339539,17572.92,0.59
110/7/26,9321989990,4.63E+11,3021886,17403.56,-169.36
110/7/27,9278098125,5.1E+11,3185131,17269.87,-133.69
110/7/28,10441371210,5.61E+11,3520911,17135.22,-134.65
110/7/29,8619629858,4.74E+11,2706629,17402.81,267.59
110/7/30,9849934965,5.46E+11,3188650,17247.41,-155.4
110/8/2,8433835543,4.4E+11,2581704,17503.28,255.87
110/8/3,7297083331,3.9E+11,2300155,17553.76,50.48
110/8/4,8674006828,3.79E+11,2535997,17623.89,70.13
110/8/5,9310147655,3.86E+11,2803525,17603.12,-20.77
110/8/6,8507806575,4.01E+11,2764690,17526.28,-76.84
110/8/9,7894068144,3.52E+11,2493714,17485.15,-41.13
110/8/10,7424101809,3.53E+11,2356807,17323.64,-161.51
110/8/11,8485348305,3.92E+11,2702640,17227.18,-96.46
110/8/12,6583768656,3.23E+11,2063506,17219.94,-7.24
110/8/13,8080387820,3.87E+11,2570094,16982.11,-237.83
110/8/16,7549787896,3.36E+11,2412039,16858.77,-123.34
110/8/17,6572397068,3E+11,2172972,16661.36,-197.41
110/8/18,8581086550,4.24E+11,2740916,16826.27,164.91
110/8/19,8740931351,4.38E+11,2953753,16375.4,-450.87
110/8/20,7563826027,3.55E+11,2358046,16341.94,-33.46
110/8/23,7336054319,3.68E+11,2131349,16741.84,399.9
110/8/24,8218076194,4.18E+11,2587550,16818.73,76.89
110/8/25,7220691717,3.64E+11,2250083,17045.86,227.13
110/8/26,7176067004,3.77E+11,2300304,17066.96,21.1
110/8/27,6876549054,3.2E+11,2061715,17209.93,142.97
110/8/30,6286680713,2.75E+11,1852473,17396.52,186.59
110/8/31,7594890429,3.45E+11,2051856,17490.29,93.77
110/9/1,7417302954,3.65E+11,2348742,17473.99,-16.3
110/9/2,7363528319,3.55E+11,2367548,17319.76,-154.23
110/9/3,7417361078,3.66E+11,2309735,17516.92,197.16
110/9/6,8125514641,3.81E+11,2551101,17495.3,-21.62
110/9/7,6809125095,3.38E+11,2159870,17428.87,-66.43
110/9/8,6716726562,3.26E+11,2204512,17270.49,-158.38
110/9/9,5177907252,2.47E+11,1644144,17304.33,33.84
110/9/10,5898868907,2.69E+11,1765201,17474.57,170.24
110/9/13,5932740401,2.61E+11,1837328,17446.31,-28.26
110/9/14,5669147686,2.62E+11,1863142,17434.9,-11.41
110/9/15,5732189159,2.7E+11,1935541,17354,-80.9
110/9/16,5750136284,2.43E+11,1872875,17278.7,-75.3
110/9/17,6567681323,3.16E+11,1948384,17276.79,-1.91
110/9/22,7253281012,2.98E+11,2353514,16925.82,-350.97
110/9/23,5730646954,2.54E+11,1822103,17078.22,152.4
110/9/24,6101942091,2.79E+11,1952491,17260.19,181.97
110/9/27,6662794535,3.01E+11,2033202,17313.77,53.58
110/9/28,5800849379,2.6E+11,1851311,17181.44,-132.33
110/9/29,7361396609,3.29E+11,2606470,16855.46,-325.98
110/9/30,6340103760,2.78E+11,1977101,16934.77,79.31
110/10/1,7878762913,3.45E+11,2836222,16570.89,-363.88
110/10/4,6696156574,3.03E+11,2347085,16408.35,-162.54
110/10/5,6867850414,3.32E+11,2316439,16460.75,52.4
110/10/6,6173594673,2.91E+11,2167305,16393.16,-67.59
110/10/7,6432919449,2.98E+11,2055513,16713.86,320.7
110/10/8,5898171231,2.77E+11,1964832,16640.43,-73.43
110/10/12,5959453806,2.85E+11,2036832,16462.84,-177.59
110/10/13,5788989636,2.61E+11,2014924,16347.99,-114.85
110/10/14,5636197419,2.59E+11,1930560,16387.28,39.29
110/10/15,6030701348,2.88E+11,1953844,16781.19,393.91
110/10/18,6285394264,2.72E+11,1978360,16705.46,-75.73
110/10/19,6078970093,2.7E+11,1973026,16900.67,195.21
110/10/20,5748882403,2.68E+11,1921133,16887.82,-12.85
110/10/21,6613118911,3.12E+11,2084320,16889.51,1.69
110/10/22,6145236779,2.85E+11,2054040,16888.74,-0.77
110/10/25,5491700762,2.7E+11,1866518,16894.24,5.5
110/10/26,6680427106,3.29E+11,2083233,17034.34,140.1
110/10/27,5887097092,2.86E+11,1919498,17074.55,40.21
110/10/28,6997433745,3.18E+11,2210646,17041.63,-32.92
110/10/29,7050932170,3.54E+11,2421296,16987.41,-54.22
110/11/1,7074664617,3.29E+11,2406117,17068.24,80.83
110/11/2,8341539119,3.91E+11,2867887,17065.97,-2.27
110/11/3,7026797829,3.31E+11,2391753,17122.16,56.19
110/11/4,6938569849,3.13E+11,2396060,17078.86,-43.3
110/11/5,7436689753,3.29E+11,2355380,17296.9,218.04
110/11/8,8442817326,3.82E+11,2709587,17415.3,118.4
110/11/9,8519578262,3.99E+11,2800049,17541.36,126.06
110/11/10,8499487354,3.55E+11,2717561,17559.65,18.29
110/11/11,9014096930,4.05E+11,2919141,17452.52,-107.13
110/11/12,8143908825,3.73E+11,2644455,17518.13,65.61
110/11/15,8179591603,3.82E+11,2726340,17634.47,116.34
110/11/16,8855573631,3.82E+11,2881738,17693.13,58.66
110/11/17,9046216805,4.01E+11,2928759,17764.04,70.91
110/11/18,9921581700,4.01E+11,3010462,17841.37,77.33
110/11/19,9158530889,4.03E+11,2975383,17818.31,-23.06
110/11/22,7432543242,3.19E+11,2448946,17803.54,-14.77
110/11/23,7497815140,3.17E+11,2594493,17666.12,-137.42
110/11/24,7355021373,2.96E+11,2347250,17642.52,-23.6
110/11/25,7075203746,3.05E+11,2291698,17654.19,11.67
110/11/26,8639089532,3.58E+11,2911395,17369.39,-284.8
110/11/29,7721871866,3.21E+11,2421358,17328.09,-41.3
110/11/30,9057571836,4.51E+11,2513602,17427.76,99.67
110/12/1,7020888193,3.02E+11,2203428,17585.99,158.23
110/12/2,8097881183,3.91E+11,2694900,17724.88,138.89
110/12/3,7026605058,3.32E+11,2264016,17697.14,-27.74
110/12/6,6532709180,3.01E+11,2260755,17688.21,-8.93
110/12/7,8315524042,3.8E+11,2731356,17796.92,108.71
110/12/8,8204584864,3.72E+11,2668443,17832.42,35.5
110/12/9,7970542774,3.25E+11,2587126,17914.12,81.7
110/12/10,6928227434,2.88E+11,2305265,17826.26,-87.86
110/12/13,7383940666,2.89E+11,2438125,17767.6,-58.66
110/12/14,7685082538,3.08E+11,2626318,17599.37,-168.23
110/12/15,5816281415,2.51E+11,1992146,17660.1,60.73
110/12/16,7088215584,3.15E+11,2252620,17785.74,125.64
110/12/17,7822461683,3.57E+11,2440074,17812.59,26.85
110/12/20,6240711599,2.64E+11,2100556,17669.11,-143.48
110/12/21,6142255023,2.63E+11,1921073,17789.27,120.16
110/12/22,6019281624,2.54E+11,1950685,17826.83,37.56
110/12/23,6360759478,2.79E+11,2079306,17946.66,119.83
110/12/24,6294056910,2.46E+11,2047629,17961.64,14.98
110/12/27,6063084823,2.4E+11,2057506,18048.94,87.3
110/12/28,6288478886,2.63E+11,2079102,18196.81,147.87
110/12/29,6188965895,2.43E+11,2030747,18248.28,51.47
110/12/30,6394953311,2.67E+11,2096496,18218.84,-29.44
111/1/3,6970218977,3.3114E+11,2338749,18270.51,51.67
111/1/4,7298131167,3.3557E+11,2643357,18526.35,255.84
111/1/5,7366467747,3.43453E+11,2328896,18499.96,-26.39
111/1/6,6401573567,3.01054E+11,2173087,18367.92,-132.04
111/1/7,7595875305,3.32828E+11,2555678,18169.76,-198.16
111/1/10,5896254271,2.75084E+11,1952780,18239.38,69.62
111/1/11,7356526427,3.09225E+11,2411421,18288.21,48.83
111/1/12,6746853029,2.9015E+11,2224787,18375.4,87.19
111/1/13,7130343237,2.81623E+11,2220071,18436.93,61.53
111/1/14,7366761176,3.3872E+11,2449481,18403.33,-33.6
111/1/17,5767298334,2.65309E+11,1872169,18525.44,122.11
111/1/18,6014247602,2.68216E+11,1966192,18378.64,-146.8
111/1/19,6124785990,2.61585E+11,2073059,18227.46,-151.18
111/1/20,5557986887,2.44016E+11,1755683,18218.28,-9.18
111/1/21,7191394082,3.10957E+11,2565861,17899.3,-318.98
111/1/24,6093291987,2.67105E+11,2040708,17989.04,89.74
111/1/25,6109603449,2.7498E+11,2298505,17701.12,-287.92
111/1/26,4934894358,2.30136E+11,1893045,17674.4,-26.72
111/2/7,6291542020,3.14554E+11,2175627,17900.3,225.9
111/2/8,6885105405,3.20965E+11,2244207,17966.56,66.26
111/2/9,6861230590,3.01E+11,2180022,18151.76,185.2
111/2/10,6512226740,2.85487E+11,2134738,18338.05,186.29
111/2/11,6177798054,2.65255E+11,2000675,18310.94,-27.11
111/2/14,6357847000,2.69927E+11,2291343,17997.67,-313.27
111/2/15,5884767890,2.35991E+11,2162286,17951.81,-45.86
111/2/16,6435603563,2.72633E+11,2388995,18231.47,279.66
111/2/17,7855456055,3.0916E+11,2591756,18268.57,37.1
111/2/18,7574375828,3.06718E+11,2490161,18232.35,-36.22
111/2/21,7499386043,2.97587E+11,2554948,18221.49,-10.86
111/2/22,8553650919,3.4285E+11,3140001,17969.29,-252.2
111/2/23,6080359708,2.72942E+11,2171066,18055.73,86.44
111/2/24,10101872744,4.43017E+11,3740597,17594.55,-461.18
111/2/25,8104034354,3.95178E+11,2954069,17652.18,57.63
111/3/1,7643059536,3.64568E+11,2272984,17898.25,246.07
111/3/2,6878544320,2.97411E+11,2173922,17867.6,-30.65
111/3/3,6753791910,3.27994E+11,2225697,17934.4,66.8
111/3/4,7549139142,3.98035E+11,2815257,17736.52,-197.88
111/3/7,10072752031,4.70112E+11,3912443,17178.69,-557.83
111/3/8,9902592043,4.54207E+11,3863654,16825.25,-353.44
111/3/9,6970530466,3.22829E+11,2495129,17015.36,190.11
111/3/10,8032678502,3.57186E+11,2562973,17433.2,417.84
111/3/11,5959633025,2.68677E+11,2145278,17264.74,-168.46
111/3/14,6380283816,2.9533E+11,2017767,17263.04,-1.7
111/3/15,7725450556,3.81851E+11,2842205,16926.06,-336.98
111/3/16,8125398406,4.06702E+11,2730449,16940.83,14.77
111/3/17,9772206524,4.07798E+11,2606666,17448.22,507.39
111/3/18,7994590887,3.68382E+11,2224858,17456.52,8.3
111/3/21,6555265495,2.6861E+11,2092532,17560.36,103.84
111/3/22,5875045461,2.39465E+11,1938624,17559.71,-0.65
111/3/23,6846491149,2.87775E+11,2201734,17731.37,171.66
111/3/24,6502369399,2.66226E+11,2272847,17699.06,-32.31
111/3/25,6656846569,2.91512E+11,2316801,17676.95,-22.11
111/3/28,5889262027,2.38643E+11,2072545,17520.01,-156.94
111/3/29,6005532559,2.5926E+11,2115127,17548.66,28.65
111/3/30,6770950259,3.07937E+11,2248705,17740.56,191.9
111/3/31,5658103405,2.31558E+11,1855628,17693.47,-47.09
111/4/1,5719024589,2.34596E+11,1890638,17625.59,-67.88
111/4/6,6830996225,2.68247E+11,2288943,17522.5,-103.09
111/4/7,8062131403,3.2205E+11,3040778,17178.63,-343.87
111/4/8,6150051204,2.51706E+11,2126491,17284.54,105.91
111/4/11,7826059899,3.05785E+11,2942559,17048.37,-236.17
111/4/12,6923672984,2.80224E+11,2376079,16990.91,-57.46
111/4/13,7050860527,2.64526E+11,2174359,17301.65,310.74
111/4/14,6990328545,2.59318E+11,2349361,17245.65,-56
111/4/15,6948398350,2.74202E+11,2508906,17004.18,-241.47
111/4/18,6433458145,2.3166E+11,2330874,16898.87,-105.31
111/4/19,5818953983,2.30103E+11,1963575,16993.4,94.53
111/4/20,7477482250,2.96813E+11,2426137,17148.88,155.48
111/4/21,6527037507,2.49584E+11,2201361,17127.95,-20.93
111/4/22,7020338233,2.77476E+11,2429388,17025.09,-102.86
