Date,India,Japan,Korea,Taiwan,NASDAQ,SOX,SP500,DJI,USD,US10YY,oil,gold,SHI,SHE
2013/6/25,18629.15039,12969.33984,1780.630005,7663.201172,3347.889893,462.5100098,1588.030029,14760.30957,82.58000183,2.612,98.33,1277.35,1959.508057,7495.016113
2013/6/26,18552.11914,12834.00977,1783.449951,7784.770996,3376.219971,464.9299927,1603.26001,14910.13965,82.94999695,2.541,98.305,1226.35,1951.494995,7566.314941
2013/6/27,18875.94922,13213.5498,1834.699951,7883.869629,3401.860107,466.7399902,1613.199951,15024.49023,82.91000366,2.474,99.93,1200.75,1950.011963,7544.245605
2013/7/1,19577.39063,13852.5,1855.72998,8035.969238,3434.48999,467.730011,1614.959961,14974.95996,82.98000336,2.477,100.61,1253.3,1995.241943,7718.393555
2013/7/2,19463.82031,14098.74023,1855.02002,8015.829102,3433.399902,468.1799927,1614.079956,14932.41016,83.54000092,2.471,101.785,1242.5,2006.560059,7768.752441
2013/7/3,19177.75977,14055.55957,1824.660034,7911.389648,3443.669922,469.7999878,1615.410034,14988.37012,83.23000336,2.503,103.59,1252.3,1994.267944,7703.653809
2013/7/5,19495.82031,14309.96973,1833.310059,8001.789063,3479.379883,476.1199951,1631.890015,15135.83984,84.41999817,2.736,105.325,1223.8,2007.198975,7856.501953
2013/7/8,19324.76953,14109.33984,1816.849976,7886.30957,3484.830078,466.5,1640.459961,15224.69043,84.19999695,2.638,105.455,1237,1958.272949,7637.543945
2013/7/9,19439.48047,14472.90039,1830.349976,7971.149902,3504.26001,471.4100037,1652.319946,15300.33984,84.58000183,2.64,105.77,1249.95,1965.453979,7600.385254
2013/7/10,19294.11914,14416.59961,1824.160034,8011.65918,3520.76001,476.7000122,1652.619995,15291.66016,84.04000092,2.674,107.405,1264.25,2008.125977,7851.162109
2013/7/11,19676.06055,14472.58008,1877.599976,8179.509277,3578.300049,486.5599976,1675.02002,15460.91992,82.75,2.572,106.385,1285.3,2072.990967,8184.678223
2013/7/12,19958.4707,14506.25,1869.97998,8220.458008,3600.080078,489.6099854,1680.189941,15464.2998,82.98999786,2.592,107.455,1284.9,2039.485962,8012.75
2013/7/16,19851.23047,14599.12012,1866.359985,8260.078125,3598.5,491.0599976,1676.26001,15451.84961,82.43000031,2.532,107.695,1292.6,2065.719971,8186.588379
2013/7/17,19948.73047,14615.04004,1887.48999,8258.917969,3610,491.5799866,1680.910034,15470.51953,82.70999908,2.491,107.82,1276,2044.921997,8063.709473
2013/7/18,20128.41016,14808.5,1875.47998,8194.847656,3611.280029,487.2200012,1689.369995,15548.54004,82.81999969,2.534,108.575,1285.1,2023.395996,7904.181152
2013/7/19,20149.84961,14589.91016,1871.410034,8061.999023,3587.610107,486.1700134,1692.089966,15543.74023,82.58000183,2.482,108.475,1296.35,1992.647949,7663.904297
2013/7/22,20159.11914,14658.04004,1880.349976,8105.419434,3600.389893,485.1499939,1695.530029,15545.5498,82.22000122,2.484,107.73,1335.9,2004.761963,7684.144043
2013/7/23,20302.13086,14778.50977,1904.150024,8214.618164,3579.27002,483.519989,1692.390015,15567.74023,82.01000214,2.507,108.075,1348.1,2043.875977,7963.61084
2013/7/25,19804.75977,14562.92969,1909.609985,8163.549316,3605.189941,477.3999939,1690.25,15555.61035,81.97000122,2.577,106.765,1333.65,2021.17395,7894.51123
2013/7/26,19748.18945,14129.98047,1910.810059,8149.369141,3613.159912,473.1199951,1691.650024,15558.83008,81.62000275,2.564,106.1,1333.9,2010.849976,7843.271973
2013/7/29,19593.2793,13661.12988,1899.890015,8084.469238,3599.139893,469.9700012,1685.329956,15521.96973,81.66000366,2.599,106.29,1327.6,1976.30603,7668.454102
2013/7/30,19348.33984,13869.82031,1917.050049,8163.519043,3616.469971,475.5899963,1685.959961,15520.58984,81.83000183,2.606,105.19,1327.3,1990.063965,7730.083496
2013/7/31,19345.69922,13668.32031,1914.030029,8107.90918,3626.370117,477.7799988,1685.72998,15499.54004,81.44999695,2.588,106.41,1323.1,1993.79895,7765.3125
2013/8/1,19317.18945,14005.76953,1920.73999,8056.189453,3675.73999,486.6000061,1706.869995,15628.01953,82.33999634,2.708,108.845,1308.95,2029.067017,7931.701172
2013/8/2,19164.01953,14466.16016,1923.380005,8099.849121,3689.590088,483.3800049,1709.670044,15658.36035,81.91000366,2.598,108.09,1312,2029.417969,7961.380859
2013/8/5,19182.25977,14258.04004,1916.219971,8138.599121,3692.949951,482.1400146,1707.140015,15612.12988,81.87999725,2.64,107.99,1303.95,2050.480957,8060.299805
2013/8/6,18733.03906,14401.05957,1906.619995,8038.879395,3665.77002,478.6799927,1697.369995,15518.74023,81.59999847,2.642,106.955,1281.9,2060.5,8143.038574
2013/8/7,18664.88086,13824.94043,1878.329956,7921.259766,3654.01001,474.1199951,1690.910034,15470.66992,81.29000092,2.599,106.135,1287.75,2046.777954,8095.999023
2013/8/8,18789.33984,13605.55957,1883.969971,7907.639648,3669.120117,474.3099976,1697.47998,15498.32031,81.01000214,2.587,105.27,1312,2044.89502,8114.779297
2013/8/12,18946.98047,13519.42969,1884.829956,7903.349609,3669.949951,473.6199951,1689.469971,15419.67969,81.33000183,2.622,107.67,1336.4,2101.282959,8356.636719
2013/8/14,19367.58984,14050.16016,1923.910034,7951.299805,3669.27002,471.3399963,1685.390015,15337.66016,81.69999695,2.712,108.635,1335.2,2100.136963,8336.71582
2013/8/16,18598.17969,13650.11035,1920.109985,7924.969727,3602.780029,462.4599915,1655.829956,15081.46973,81.26000214,2.825,109.34,1376.4,2068.451904,8167.998047
2013/8/19,18307.51953,13758.12988,1917.640015,7900.179688,3589.090088,459.2900085,1646.060059,15010.74023,81.23000336,2.882,108.905,1365.98,2085.602051,8285.626953
2013/8/20,18246.03906,13396.37988,1887.849976,7832.620605,3613.590088,461.8299866,1652.349976,15002.99023,80.91000366,2.818,107.835,1371.17,2072.594971,8234.467773
2013/8/22,18312.93945,13365.16992,1849.119995,7814.351074,3638.709961,463.8299866,1656.959961,14963.74023,81.48999786,2.892,107.645,1375.85,2067.124023,8244.948242
2013/8/23,18519.43945,13660.5498,1870.160034,7873.280273,3657.790039,463.8200073,1663.5,15010.50977,81.33999634,2.818,108.85,1396.85,2057.458008,8166.187988
2013/8/26,18558.13086,13636.28027,1887.859985,7894.939941,3657.570068,462.9200134,1656.780029,14946.45996,81.37000275,2.787,108.63,1404.9,2096.474121,8334.476563
2013/8/28,17996.15039,13338.45996,1884.52002,7824.510742,3593.350098,456.3900146,1634.959961,14824.50977,81.41999817,2.765,113.155,1418.5,2101.301025,8259.287109
2013/8/29,18401.03906,13459.70996,1907.540039,7917.629883,3620.300049,461.8200073,1638.170044,14840.9502,81.94999695,2.762,112.34,1408.25,2097.227051,8214.398438
2013/8/30,18619.7207,13388.86035,1926.359985,8021.859375,3589.870117,457.7000122,1632.969971,14810.30957,82.08999634,2.789,111.185,1396.4,2098.38208,8202.388672
2013/9/3,18234.66016,13978.44043,1933.73999,8088.339355,3612.610107,461.6400146,1639.77002,14833.95996,82.36000061,2.863,112.08,1412.65,2123.112061,8367.946289
2013/9/4,18567.55078,14053.87012,1933.030029,8083.40918,3649.040039,473.5599976,1653.079956,14930.87012,82.16999817,2.897,111.225,1391.45,2127.61792,8344.866211
2013/9/5,18979.75977,14064.82031,1951.650024,8169.069336,3658.780029,477.0400085,1655.079956,14937.48047,82.62999725,2.996,111.88,1367.85,2122.429932,8285.966797
2013/9/6,19270.06055,13860.80957,1955.310059,8164.169434,3660.01001,475.1000061,1655.170044,14922.5,82.15000153,2.934,113.545,1391.61,2139.99292,8280.237305
2013/9/10,19997.09961,14423.36035,1994.060059,8208.737305,3729.02002,490.6499939,1683.98999,15191.05957,81.81999969,2.966,109.515,1364.45,2237.983887,8636.533203
2013/9/11,19997.44922,14425.07031,2003.849976,8208.958008,3725.01001,489.0400085,1689.130005,15326.59961,81.51999664,2.912,109.775,1366.75,2241.268066,8675.532227
2013/9/12,19781.88086,14387.26953,2004.060059,8225.328125,3715.969971,486.0599976,1683.420044,15300.63965,81.48999786,2.905,110.7,1321.05,2255.604004,8714.782227
2013/9/17,19804.0293,14311.66992,2005.579956,8249.748047,3745.699951,493.3999939,1704.76001,15529.73047,81.16999817,2.849,107.255,1309.65,2185.560059,8493.685547
2013/9/24,19920.21094,14732.61035,2007.099976,8299.087891,3768.25,494.730011,1697.420044,15334.58984,80.55999756,2.655,105.75,1323.2,2207.531006,8664.702148
2013/9/25,19856.24023,14620.53027,1998.060059,8283.868164,3761.100098,494.9500122,1692.77002,15273.25977,80.33000183,2.626,105.865,1333.6,2198.514893,8613.613281
2013/9/26,19893.84961,14799.12012,2007.319946,8184.649414,3787.429932,494.7099915,1698.670044,15328.2998,80.51999664,2.648,106.01,1323.7,2155.809082,8439.375
2013/9/27,19727.26953,14760.07031,2011.800049,8230.647461,3781.590088,490.8099976,1691.75,15258.24023,80.26999664,2.628,105.87,1336.2,2160.0271,8472.195313
2013/9/30,19379.76953,14455.7998,1996.959961,8173.839355,3771.47998,490.8299866,1681.550049,15129.66992,80.22000122,2.615,105.35,1327.55,2174.665039,8514.475586
2013/10/8,19983.60938,13894.61035,2002.76001,8375.618164,3694.830078,486.8200073,1655.449951,14776.53027,80.05999756,2.638,106.975,1318.8,2198.198975,8681.432617
2013/10/11,20528.58984,14404.74023,2024.900024,8349.337891,3791.870117,497.3800049,1703.199951,15237.11035,80.36000061,2.691,106.44,1273.11,2228.145996,8737.87207
2013/10/15,20547.61914,14441.54004,2040.959961,8367.847656,3794.01001,496.5,1698.060059,15168.00977,80.48000336,2.728,105.605,1280.8,2233.412109,8700.242188
2013/10/17,20415.50977,14586.50977,2040.609985,8374.647461,3863.149902,505.0899963,1733.150024,15371.65039,79.65000153,2.592,104.98,1319.7,2188.541992,8521.105469
2013/10/18,20882.89063,14561.54004,2052.399902,8441.158203,3914.280029,506.4400024,1744.5,15399.65039,79.63999939,2.583,105.225,1316.24,2193.780029,8584.773438
2013/10/21,20893.89063,14693.57031,2053.01001,8419.288086,3920.050049,508.0400085,1744.660034,15392.2002,79.68000031,2.601,104.435,1315.75,2229.237061,8739.421875
2013/10/22,20864.9707,14713.25,2056.120117,8418.237305,3929.570068,507.1199951,1754.670044,15467.66016,79.23999786,2.511,103.685,1340.65,2210.6521,8619.542969
2013/10/23,20767.88086,14426.0498,2035.75,8393.587891,3907.070068,490.1099854,1746.380005,15413.33008,79.26000214,2.498,103.685,1332.35,2183.106934,8512.865234
2013/10/24,20725.42969,14486.41016,2046.689941,8413.6875,3928.959961,494.1499939,1752.069946,15509.20996,79.19000244,2.52,101.825,1347.15,2164.322021,8486.424805
2013/10/25,20683.51953,14088.19043,2034.390015,8346.587891,3943.360107,496.2999878,1759.77002,15570.28027,79.18000031,2.511,102.035,1352.13,2132.955078,8379.516602
2013/10/28,20570.2793,14396.04004,2048.139893,8407.797852,3940.129883,499.4899902,1762.109985,15568.92969,79.25,2.523,103.785,1352.2,2133.868896,8336.585938
2013/10/29,20929.00977,14325.98047,2051.76001,8420.948242,3952.340088,507.0400085,1771.949951,15680.34961,79.62999725,2.503,103.375,1344.3,2128.864014,8398.825195
2013/10/30,21033.9707,14502.34961,2059.580078,8465.027344,3930.620117,504.3299866,1763.310059,15618.75977,79.75,2.538,102.925,1342.8,2160.462891,8553.274414
2013/10/31,21164.51953,14327.94043,2030.089966,8450.027344,3919.709961,507.0899963,1756.540039,15545.75,80.19999695,2.552,102.225,1323.8,2141.614014,8444.31543
2013/11/1,21196.81055,14201.57031,2039.420044,8388.147461,3922.040039,505.3999939,1761.640015,15615.5498,80.73000336,2.62,100.575,1315.35,2149.562012,8451.625
2013/11/5,20974.78906,14225.37012,2013.930054,8262.167969,3939.860107,503.1300049,1762.969971,15618.21973,80.70999908,2.67,99.315,1311.6,2157.23999,8451.635742
2013/11/6,20894.93945,14337.30957,2013.670044,8281.9375,3931.949951,504.9100037,1770.48999,15746.87988,80.48000336,2.644,100.075,1318.4,2139.606934,8287.767578
2013/11/7,20822.76953,14228.44043,2004.040039,8283.677734,3857.330078,495.2000122,1747.150024,15593.98047,80.81999969,2.602,98.795,1307.95,2129.399902,8240.158203
2013/11/8,20666.15039,14086.7998,1984.869995,8229.557617,3919.22998,500.980011,1770.609985,15761.78027,81.20999908,2.751,99.59,1288.2,2106.126953,8155.308594
2013/11/11,20490.96094,14269.83984,1977.300049,8182.529297,3919.790039,500.3999939,1771.890015,15783.09961,81.08999634,2.768,100.63,1283.28,2109.470947,8168.578125
2013/11/12,20281.91016,14588.67969,1995.47998,8195.227539,3919.919922,503.6099854,1767.689941,15750.66992,81.19000244,2.774,99.52,1267.99,2126.771973,8279.216797
2013/11/14,20399.41992,14876.41016,1967.560059,8134.879395,3972.73999,505.3900146,1790.619995,15876.21973,80.98000336,2.693,101.09,1287.39,2100.506104,8156.44873
2013/11/18,20850.74023,15164.2998,2010.810059,8191.429199,3949.070068,504.2200012,1791.530029,15976.01953,80.83000183,2.666,100.835,1274.35,2197.218994,8523.655273
2013/11/19,20890.82031,15126.55957,2031.640015,8260.177734,3931.550049,497.8800049,1787.869995,15967.03027,80.69999695,2.712,100.47,1275.25,2193.125,8461.115234
2013/11/20,20635.13086,15076.08008,2017.23999,8204.427734,3921.27002,495.6300049,1781.369995,15900.82031,81.11000061,2.804,100.91,1243.2,2206.613037,8510.584961
2013/11/21,20229.05078,15365.59961,1993.780029,8099.419434,3969.159912,504.230011,1795.849976,16009.99023,81.05000305,2.788,102.54,1242.75,2205.766113,8471.924805
2013/11/22,20217.39063,15381.71973,2006.22998,8116.749023,3991.649902,504.6099854,1804.76001,16064.76953,80.70999908,2.744,103.945,1243.6,2196.37793,8413.245117
2013/11/25,20605.08008,15619.12988,2015.97998,8187.479004,3994.570068,504.0100098,1802.47998,16072.54004,80.91999817,2.73,102.6,1252.6,2186.11499,8379.456055
2013/11/26,20425.01953,15515.24023,2022.640015,8247.987305,4017.75,508.3200073,1802.75,16072.7998,80.61000061,2.71,102.63,1243.3,2183.072998,8365.255859
2013/11/27,20420.25977,15449.62988,2028.810059,8295.847656,4044.75,510.0100098,1807.22998,16097.33008,80.73999786,2.739,101.745,1237.4,2201.070068,8447.365234
2013/12/2,20898.00977,15655.07031,2030.780029,8414.578125,4045.26001,509.3999939,1800.900024,16008.76953,80.91000366,2.797,102.755,1220.05,2207.371094,8376.545898
2013/12/3,20854.91992,15749.66016,2009.359985,8392.517578,4037.199951,511.2000122,1795.150024,15914.62012,80.62000275,2.784,104.47,1223.89,2222.669922,8492.424805
2013/12/4,20708.71094,15407.94043,1986.800049,8417.967773,4038,508.769989,1792.810059,15889.76953,80.62999725,2.837,104.87,1243.66,2251.761963,8600.723633
2013/12/5,20957.81055,15177.49023,1984.77002,8375.507813,4033.169922,509.9500122,1785.030029,15821.50977,80.26999664,2.873,104.51,1224.88,2247.062988,8560.694336
2013/12/6,20996.5293,15299.86035,1980.410034,8367.6875,4062.52002,515.6300049,1805.089966,16020.2002,80.26999664,2.857,104.65,1228.85,2237.10791,8526.584961
2013/12/9,21326.41992,15650.20996,2000.380005,8444.587891,4068.75,516.8099976,1808.369995,16025.53027,80.12999725,2.841,103.6,1240.94,2238.199951,8519.575195
2013/12/10,21255.25977,15611.30957,1993.449951,8443.357422,4060.48999,515.3400269,1802.619995,15973.12988,79.97000122,2.803,103.82,1260.72,2237.491943,8554.074219
2013/12/11,21171.41016,15515.05957,1977.969971,8433.737305,4003.810059,510.1700134,1782.219971,15843.53027,79.88999939,2.855,103.485,1251.75,2204.166016,8409.705078
2013/12/12,20925.60938,15341.82031,1967.930054,8361.297852,3998.399902,505.8399963,1775.5,15739.42969,80.19999695,2.879,103.14,1223.8,2202.795898,8400.555664
2013/12/16,20659.51953,15152.91016,1961.150024,8313.837891,4029.52002,512.1500244,1786.540039,15884.57031,80.06999969,2.879,103.97,1240.57,2160.861084,8272.577148
2013/12/17,20612.14063,15278.62988,1965.73999,8352.897461,4023.679932,517.1799927,1781,15875.25977,80.05999756,2.837,102.91,1230.1,2151.079102,8213.337891
2013/12/18,20859.85938,15587.7998,1974.630005,8349.007813,4070.060059,521.0700073,1810.650024,16167.96973,80.11000061,2.896,103.77,1218.07,2148.284912,8236.858398
2013/12/19,20708.61914,15859.21973,1975.650024,8407.368164,4058.139893,517.7800293,1809.599976,16179.08008,80.62999725,2.929,104.64,1190.1,2127.791992,8147.618652
2013/12/20,21079.7207,15870.41992,1983.349976,8408.498047,4104.740234,522.0900269,1818.319946,16221.13965,80.58000183,2.89,105.52,1203.25,2084.793945,7966.630859
2013/12/27,21193.58008,16178.94043,2002.280029,8535.007813,4156.589844,529.960022,1841.400024,16478.41016,80.38999939,3.002,105.765,1213.19,2101.250977,8048.759766
2013/12/30,21143.00977,16291.30957,2011.339966,8623.397461,4154.200195,531.5700073,1841.069946,16504.28906,80,2.972,105.115,1196.4,2097.529053,7999.210449
2014/1/6,20787.30078,15908.87988,1953.280029,8499.977539,4113.680176,523.7700195,1826.77002,16425.09961,80.65000153,2.958,100.17,1238.05,2045.708984,7818.372559
2014/1/7,20693.24023,15814.37012,1959.439941,8512.267578,4153.180176,527.4299927,1837.880005,16530.93945,80.83000183,2.941,100.445,1232.1,2047.317017,7806.222656
2014/1/8,20729.38086,16121.4502,1958.959961,8555.977539,4165.609863,535.7600098,1837.48999,16462.74023,81.04000092,2.991,99.815,1226.1,2044.339966,7802.052734
2014/1/9,20713.36914,15880.33008,1946.109985,8514.647461,4156.189941,531.4899902,1838.130005,16444.75977,81.01000214,2.969,99.4,1228,2027.621948,7746.653809
2014/1/10,20758.49023,15912.05957,1938.540039,8529.317383,4174.669922,533.7000122,1842.369995,16437.05078,80.66000366,2.86,99.805,1247.1,2013.297974,7647.954102
2014/1/14,21032.88086,15422.40039,1946.069946,8548.107422,4183.02002,539.6099854,1838.880005,16373.86035,80.61000061,2.873,99.72,1245.1,2026.842041,7665.684082
2014/1/15,21289.49023,15808.73047,1953.280029,8602.517578,4214.879883,544.210022,1848.380005,16481.93945,81,2.893,100.97,1241.74,2023.348022,7668.713867
2014/1/16,21265.17969,15747.2002,1957.319946,8612.078125,4218.689941,541.0499878,1845.890015,16417.00977,80.90000153,2.841,100.65,1242.55,2023.70105,7667.134277
2014/1/17,21063.61914,15734.45996,1944.47998,8595.967773,4197.580078,538.1400146,1838.699951,16458.56055,81.26000214,2.821,100.87,1253.82,2004.948975,7544.485352
2014/1/21,21251.11914,15795.95996,1963.890015,8599.868164,4225.759766,541.5,1843.800049,16414.43945,81.09999847,2.832,101.635,1241.49,2008.312988,7593.345215
2014/1/22,21337.66992,15820.95996,1970.420044,8625.267578,4243,547.4699707,1844.859985,16373.33984,81.16999817,2.867,102.995,1236.49,2051.749023,7820.362793
2014/1/23,21373.66016,15695.88965,1947.589966,8595.067383,4218.879883,541.4899902,1828.459961,16197.34961,80.44000244,2.779,103.11,1264.35,2042.180054,7788.382813
2014/1/24,21133.56055,15391.55957,1940.560059,8598.277344,4128.169922,528.8900146,1790.290039,15879.11035,80.45999908,2.719,102.675,1269.25,2054.39209,7855.052246
2014/1/27,20707.44922,15005.73047,1910.339966,8462.538086,4083.610107,525.2700195,1781.560059,15837.87988,80.5,2.75,101.8,1257.07,2033.300049,7752.453613
2014/2/7,20376.56055,14462.41016,1922.5,8387.317383,4125.859863,535.3099976,1797.02002,15794.08008,80.69000244,2.684,104.65,1267.06,2044.496948,7616.484863
2014/2/10,20334.26953,14718.33984,1923.300049,8391.917969,4148.169922,538.039978,1799.839966,15801.79004,80.66999817,2.669,104.825,1274.9,2086.066895,7812.072754
2014/2/12,20448.49023,14800.05957,1935.839966,8510.837891,4201.290039,549.4799805,1819.26001,15963.94043,80.68000031,2.763,104.585,1291.25,2109.955078,7901.991211
2014/2/14,20366.82031,14313.03027,1940.280029,8513.647461,4244.02002,559.1199951,1838.630005,16154.38965,80.12999725,2.745,104.56,1318.93,2115.8479,7883.661621
2014/2/18,20634.21094,14843.24023,1946.910034,8556.198242,4272.779785,560.4500122,1840.76001,16130.40039,80.01000214,2.709,106.385,1321.6,2119.065918,7832.382324
2014/2/19,20722.9707,14766.53027,1942.930054,8576.977539,4237.950195,560.0200195,1828.75,16040.55957,80.16999817,2.739,106.9,1311.8,2142.553955,7953.851074
2014/2/20,20536.64063,14449.17969,1930.569946,8524.587891,4267.549805,564.0599976,1839.780029,16133.23047,80.29000092,2.752,106.41,1322.89,2138.781982,7842.032227
2014/2/21,20700.75,14865.66992,1957.829956,8601.828125,4263.410156,561.210022,1836.25,16103.2998,80.23999786,2.732,106.195,1323.39,2113.693115,7750.473633
2014/2/24,20811.43945,14837.67969,1949.050049,8560.578125,4292.970215,563.3699951,1847.609985,16207.13965,80.20999908,2.741,106.58,1337,2076.686035,7542.445313
2014/2/25,20852.4707,15051.59961,1964.859985,8575.587891,4287.589844,560.539978,1845.119995,16179.66016,80.15000153,2.703,105.71,1340.75,2034.218994,7303.868164
2014/2/26,20986.99023,14970.96973,1970.77002,8600.828125,4292.060059,564.289978,1845.160034,16198.41016,80.41000366,2.666,106.035,1330.75,2041.254028,7319.527832
2014/3/3,20946.65039,14652.23047,1964.689941,8601.948242,4277.299805,560.2299805,1845.72998,16168.03027,80.06999969,2.603,108.11,1350.9,2075.235107,7391.827148
2014/3/4,21209.73047,14721.48047,1954.109985,8554.507813,4351.970215,570.1300049,1873.910034,16395.88086,80.16000366,2.701,106.27,1334.9,2071.4729,7347.027832
2014/3/6,21513.86914,15134.75,1975.619995,8713.757813,4352.129883,575.0200195,1877.030029,16421.89063,79.68000031,2.739,104.875,1351.35,2059.577881,7351.947754
2014/3/7,21919.78906,15274.07031,1974.680054,8713.927734,4336.220215,574.3900146,1878.040039,16452.7207,79.72000122,2.79,105.835,1340.25,2057.907959,7328.397949
2014/3/10,21934.83008,15120.13965,1954.420044,8665.208008,4334.450195,573.2199707,1877.170044,16418.67969,79.75,2.779,104.735,1339.15,1999.064941,7118.360352
2014/3/11,21826.41992,15224.11035,1963.869995,8702.297852,4307.189941,570.0800171,1867.630005,16351.25,79.76999664,2.77,104.21,1349.95,2001.156982,7212.489258
2014/3/12,21856.2207,14830.38965,1932.540039,8684.698242,4323.330078,574.9199829,1868.199951,16340.08008,79.61000061,2.732,103.03,1367.08,1997.692017,7216.939453
2014/3/14,21809.80078,14327.66016,1919.900024,8687.597656,4245.399902,562.4799805,1841.130005,16065.66992,79.44000244,2.656,103.665,1382.24,2004.338989,7238.979004
2014/3/18,21832.60938,14411.26953,1940.209961,8731.908203,4333.310059,577.1900024,1872.25,16336.19043,79.41000366,2.674,103.265,1356.25,2025.196045,7273.868652
2014/3/19,21832.85938,14462.51953,1937.680054,8689.427734,4307.600098,576.6900024,1860.77002,16222.16992,79.98999786,2.773,103.125,1331.45,2021.734009,7150.040039
2014/3/20,21740.08984,14224.23047,1919.52002,8597.297852,4319.290039,587.6300049,1872.01001,16331.0498,80.20999908,2.773,102.695,1328.5,1993.479004,6998.111816
2014/3/24,22055.48047,14475.2998,1945.550049,8605.347656,4226.390137,579.8499756,1857.439941,16276.69043,79.93000031,2.73,103.29,1309.62,2066.279053,7273.678223
2014/3/25,22055.21094,14423.19043,1941.25,8689.267578,4234.27002,584.3300171,1865.619995,16367.87988,79.94000244,2.75,103.19,1311.05,2067.311035,7252.269043
2014/3/26,22095.30078,14477.16016,1964.310059,8737.237305,4173.580078,577.8400269,1852.560059,16268.99023,79.98000336,2.694,103.385,1304.1,2063.669922,7244.108887
2014/3/27,22214.36914,14622.88965,1977.969971,8779.538086,4151.22998,573.3200073,1849.040039,16264.23047,80.11000061,2.683,104.24,1291.14,2046.588013,7172.939453
2014/3/28,22339.9707,14696.03027,1981,8774.607422,4155.759766,577.4799805,1857.619995,16323.05957,80.18000031,2.723,104.415,1294,2041.712036,7165.489258
2014/3/31,22386.26953,14827.83008,1985.609985,8849.248047,4198.990234,586.7399902,1872.339966,16457.66016,80.09999847,2.719,104.26,1284.25,2033.30603,7189.499512
2014/4/1,22446.43945,14791.99023,1991.97998,8873.118164,4268.040039,595.9099731,1885.52002,16532.60938,80.08000183,2.755,102.675,1279.15,2047.459961,7281.02832
2014/4/2,22551.49023,14946.32031,1997.25,8905.416992,4276.459961,594.9400024,1890.900024,16573,80.22000122,2.806,101.81,1289.8,2058.988037,7333.507813
2014/4/3,22509.07031,15071.87988,1993.699951,8888.506836,4237.740234,595.9299927,1888.77002,16572.55078,80.47000122,2.801,102.89,1287.3,2043.702026,7297.917969
2014/4/9,22702.33984,14299.69043,1998.949951,8930.537109,4183.899902,587.7199707,1872.180054,16437.17969,79.48000336,2.693,105.61,1311.9,2105.237061,7511.165527
2014/4/10,22715.33008,14300.12012,2008.609985,8948.066406,4054.110107,569.1500244,1833.079956,16170.21973,79.37999725,2.647,105.27,1318.92,2134.300049,7563.115234
2014/4/11,22628.96094,13960.0498,1997.439941,8908.016602,3999.72998,560.3400269,1815.689941,16026.75,79.44999695,2.628,105.525,1318.47,2130.541992,7586.745117
2014/4/15,22484.92969,13996.80957,1992.27002,8916.676758,4034.159912,569,1842.97998,16262.55957,79.80000305,2.63,106.28,1302.65,2101.601074,7449.626465
2014/4/16,22277.23047,14417.67969,1992.209961,8923.787109,4086.22998,567.9000244,1862.310059,16424.84961,79.81999969,2.635,106.74,1302.8,2105.12207,7468.376465
2014/4/17,22628.83984,14417.53027,1992.050049,8944.126953,4095.52002,578.4099731,1864.849976,16408.53906,79.83000183,2.721,106.775,1294.85,2098.88501,7450.956543
2014/4/22,22758.36914,14388.76953,2004.219971,8974.676758,4161.459961,589.1099854,1879.550049,16514.36914,79.91000366,2.711,105.465,1283.5,2072.831055,7391.137207
2014/4/23,22876.53906,14546.26953,2000.369995,8956.886719,4126.970215,588.4299927,1875.390015,16501.65039,79.86000061,2.693,105.19,1283.9,2067.38208,7434.646484
2014/4/25,22688.07031,14429.25977,1971.660034,8774.087891,4075.560059,572.1900024,1863.400024,16361.45996,79.76999664,2.666,105.105,1303.45,2036.519043,7323.567871
2014/4/28,22631.60938,14288.23047,1969.26001,8809.677734,4074.399902,568.5499878,1869.430054,16448.74023,79.68000031,2.708,104.845,1296.1,2003.487061,7240.378906
2014/4/30,22417.80078,14304.11035,1961.790039,8791.408203,4114.560059,575.9699707,1883.949951,16580.83984,79.48999786,2.646,104.005,1291.9,2026.358032,7312.777832
2014/5/7,22323.90039,14033.4502,1939.880005,8893.186523,4067.669922,573.9899902,1878.209961,16518.53906,79.22000122,2.59,104.475,1289.55,2010.083008,7234.608887
2014/5/8,22344.03906,14163.78027,1950.599976,8930.867188,4051.5,577.8300171,1875.630005,16550.9707,79.43000031,2.611,104.19,1289.6,2015.274048,7169.899414
2014/5/9,22994.23047,14199.58984,1956.550049,8889.657227,4071.870117,575.9699707,1878.47998,16583.33984,79.90000153,2.623,104.035,1289.33,2011.13501,7162.359375
2014/5/12,23551,14149.51953,1964.939941,8808.578125,4143.859863,586.4799805,1896.650024,16695.4707,79.90000153,2.661,104.49,1295.8,2052.871094,7318.058105
2014/5/14,23815.11914,14405.75977,2010.829956,8875.126953,4100.629883,576.7999878,1888.530029,16613.9707,80.06999969,2.548,106.135,1305.6,2047.910034,7325.437988
2014/5/15,23905.59961,14298.20996,2010.199951,8880.617188,4069.290039,570,1870.849976,16446.81055,80,2.496,105.805,1296.35,2024.973999,7213.689453
2014/5/16,24121.74023,14096.58984,2013.439941,8888.416992,4090.590088,576.0100098,1877.859985,16491.31055,80.04000092,2.523,106.245,1293.7,2026.504028,7242.088867
2014/5/19,24363.05078,14006.44043,2015.140015,8899.867188,4125.810059,582.0499878,1885.079956,16511.85938,79.98999786,2.545,106.37,1291.95,2005.182983,7151.409668
